"corpus","preloaded/ententen21_tt31"
"subcorpus","-"
Keyword,Gramrel,Collocate,Freq,Score
,,"persecute",1064,5.390
,,"close",1842,5.350
,,"poison",1040,5.350
,,"doom",1041,5.310
,,"person",1124,5.290
,,"near",1091,5.270
,,"relate",6832,5.260
,,"react",1362,5.260
,,"victim",1047,5.230
,,"Jesus",962,5.220
,,"tickle",924,5.180
,,"discuss",923,5.180
,,"hang",919,5.170
,,"play",1006,5.140
,,"freeze",839,5.040
,,"drag",843,5.030
,,"reference",1992,5.010
death,"X in ...",,417581,3.590
,,"custody",9671,9.070
,,"family",10323,8.410
,,"accident",3625,7.450
,,"crash",2724,7.330
,,"child",3923,7.260
,,"States",10639,7.170
,,"patient",4701,7.000
,,"Venice",1802,6.940
,,"U.S.",4287,6.800
,,"woman",2180,6.770
,,"battle",2814,6.740
,,"Family",1308,6.630
,,"people",2394,6.590
,,"man",1847,6.560
,,"Iraq",2813,6.440
,,"hospital",2533,6.410
,,"US",3611,6.300
,,"absentia",1005,6.260
,,"home",3479,6.220
,,"prison",2388,6.210
,,"cell",2113,6.210
,,"December",2966,6.190
,,"fire",1164,6.140
,,"camp",1572,6.110
,,"January",3044,6.040
,,"war",1910,6.030
,,"June",2887,6.020
,,"August",2548,6.010
,,"population",1531,6.000
,,"April",2666,5.970
,,"February",2315,5.960
,,"childbirth",818,5.940
,,"BC",956,5.910
,,"March",2647,5.870
,,"November",2429,5.860
,,"May",2555,5.830
,,"July",2315,5.810
,,"October",2342,5.790
,,"adult",951,5.780
,,"County",2745,5.740
,,"group",2487,5.640
,,"detention",714,5.640
,,"infant",710,5.640
,,"September",2139,5.610
,,"face",1711,5.610
,,"ad",820,5.600
,,"Paradise",654,5.570
,,"country",6464,5.560
,,"Afghanistan",1138,5.490
,,"infancy",689,5.490
,,"epilepsy",560,5.440
,,"UK",2197,5.370
,,"hour",1065,5.370
,,"attack",817,5.340
,,"combat",697,5.340
,,"flesh",586,5.310
,,"athlete",517,5.290
,,"state",3654,5.280
,,"England",1570,5.260
,,"period",1279,5.240
,,"Africa",1755,5.230
,,"apartment",699,5.230
,,"Australia",1533,5.170
,,"county",990,5.170
,,"America",2370,5.150
,,"afternoon",675,5.140
,,"street",777,5.120
,,"case",4056,5.120
,,"USA",883,5.100
,,"day",2082,5.070
,,"human",608,5.070
,,"year",4447,5.040
,,"month",1316,5.040
,,"Canada",1389,5.030
,,"Ireland",997,5.030
,,"week",1251,5.020
,,"War",677,5.020
death,"... in X",,388391,3.340
,,"precede",169232,13.280
,,"result",83257,9.500
,,"end",7430,8.250
,,"murder",3642,7.990
,,"result",9449,7.770
,,"charge",2235,7.310
,,"implicate",1568,6.750
,,"reduction",3642,6.680
,,"manslaughter",1142,6.570
,,"increase",7696,6.550
,,"charge",1390,6.530
,,"spike",1392,6.510
,,"culminate",1611,6.500
,,"proceed",1162,6.440
,,"rise",2279,6.400
,,"pleasure",1002,6.220
,,"suspect",974,6.160
,,"collapse",946,6.160
,,"factor",1722,6.130
,,"involvement",1612,6.060
,,"Christ",972,6.050
,,"decline",1601,5.910
,,"end",953,5.890
,,"decrease",1281,5.750
,,"role",3592,5.690
,,"complicit",625,5.620
,,"involve",4548,5.590
,,"surge",726,5.450
,,"accuse",555,5.450
,,"suspect",493,5.330
,,"drop",889,5.310
,,"complicity",489,5.290
,,"terminate",470,5.200
,,"preceeded",422,5.150
,,"guilty",424,5.060
,,"homicide",395,5.020
death,"X by ...",,265168,2.280
,,"parent",54965,11.810
,,"husband",25401,11.110
,,"brother",12900,10.210
,,"wife",11249,9.800
,,"father",9396,9.580
,,"son",8596,9.570
,,"sister",7150,9.510
,,"suicide",4474,8.990
,,"daughter",4504,8.810
,,"cut",3423,8.610
,,"mother",3852,8.400
,,"grandparent",2398,8.160
,,"starvation",2105,8.000
,,"driving",1484,7.500
,,"injection",1221,7.100
,,"crucifixion",1054,7.010
,,"cause",1098,7.010
,,"chocolate",1027,6.970
,,"grandfather",1059,6.960
,,"mob",1001,6.810
,,"grandson",903,6.770
,,"fire",1422,6.680
,,"disease",949,6.610
,,"sibling",797,6.580
,,"accident",982,6.490
,,"overdose",718,6.450
,,"misadventure",674,6.370
,,"police",1468,6.340
,,"poisoning",654,6.310
,,"torture",648,6.300
,,"court",1365,6.250
,,"burning",600,6.170
,,"sin",598,6.110
,,"electrocution",555,6.090
,,"suffocation",544,6.060
,,"cancer",579,6.050
,,"hanging",535,6.030
,,"grandmother",550,6.030
,,"violence",614,6.000
,,"asphyxiation",519,6.000
,,"PowerPoint",512,5.970
,,"sword",501,5.860
,,"granddaughter",465,5.830
,,"death",591,5.800
,,"negligence",434,5.690
,,"audio",420,5.670
,,"strangulation",418,5.670
,,"percent",890,5.660
,,"age",538,5.650
,,"officer",740,5.640
,,"hand",861,5.570
,,"beheading",373,5.520
,,"apoptosis",358,5.450
,,"attack",426,5.430
,,"dehydration",346,5.400
,,"firearm",346,5.400
,,"man",891,5.350
,,"poison",326,5.310
,,"execution",317,5.260
,,"stereo",307,5.240
,,"child",493,5.230
,,"gun",320,5.210
,,"soldier",390,5.190
,,"dog",335,5.150
,,"gang",313,5.130
,,"guard",313,5.040
,,"elephant",268,5.010
,,"shooting",267,5.010
death,"... after X",,252145,2.170
,,"life",20236,10.960
,,"year",39043,10.100
,,"publish",3729,8.850
,,"century",3087,8.510
,,"decade",3183,8.430
,,"month",6844,8.410
,,"happen",2805,8.170
,,"continue",2425,8.110
,,"day",8321,8.000
,,"body",2032,7.990
,,"soul",1567,7.650
,,"time",2321,7.590
,,"week",3149,7.460
,,"write",1464,7.450
,,"be",2769,7.400
,,"family",1369,7.400
,,"live",1288,7.340
,,"hour",2106,7.210
,,"exist",1029,7.030
,,"come",1860,6.940
,,"estate",893,6.850
,,"long",935,6.800
,,"release",947,6.790
,,"donation",842,6.770
,,"occur",1055,6.710
,,"existence",800,6.680
,,"survival",796,6.660
,,"man",780,6.600
,,"heaven",746,6.590
,,"place",840,6.530
,,"child",732,6.490
,,"bear",730,6.480
,,"property",685,6.440
,,"do",817,6.380
,,"world",661,6.350
,,"make",735,6.330
,,"complete",638,6.330
,,"begin",720,6.320
,,"go",1138,6.280
,,"throne",601,6.270
,,"work",594,6.190
,,"remain",605,6.170
,,"find",587,6.170
,,"appear",597,6.160
,,"consciousness",536,6.110
,,"sell",539,6.100
,,"home",664,6.090
,,"state",554,6.070
,,"remarry",502,6.020
,,"period",531,5.950
,,"take",536,5.930
,,"survive",451,5.840
,,"discover",450,5.830
,,"power",455,5.820
,,"house",454,5.810
,,"punishment",428,5.790
,,"grief",421,5.760
,,"marry",404,5.680
,,"business",408,5.670
,,"paper",392,5.650
,,"people",399,5.640
,,"hold",397,5.620
,,"leave",446,5.610
,,"organ",372,5.590
,,"hell",371,5.590
,,"person",373,5.570
,,"wife",365,5.550
,,"bury",354,5.510
,,"generation",363,5.480
,,"mother",348,5.480
,,"spirit",344,5.470
,,"father",342,5.450
,,"asset",338,5.450
,,"son",337,5.430
,,"grow",340,5.420
,,"persist",339,5.420
,,"right",408,5.410
,,"God",325,5.390
,,"return",360,5.370
,,"resurrection",313,5.340
,,"death",312,5.290
,,"change",329,5.280
,,"pass",313,5.270
,,"nothing",297,5.260
,,"vacant",291,5.230
,,"possible",308,5.220
,,"arise",295,5.210
,,"remember",285,5.190
,,"earth",283,5.180
,,"minute",377,5.140
,,"effect",278,5.120
,,"destroy",274,5.120
,,"more",280,5.120
,,"alive",269,5.100
,,"start",300,5.090
,,"receive",281,5.080
,,"forget",262,5.070
,,"mourn",254,5.040
,,"create",264,5.020
death,"... for X",,151256,1.300
,,"responsible",34555,9.220
,,"blame",4601,9.190
,,"mark",2286,8.730
,,"revenge",2244,8.730
,,"wish",1611,7.810
,,"risk",2736,7.470
,,"blame",947,7.330
,,"responsibility",3331,7.270
,,"factor",1756,7.200
,,"liability",1089,7.090
,,"murder",614,6.980
,,"liable",1138,6.940
,,"account",2501,6.900
,,"damage",776,6.890
,,"accountable",917,6.830
,,"pray",1459,6.800
,,"compensation",981,6.770
,,"mourn",522,6.710
,,"retaliation",541,6.690
,,"vengeance",477,6.660
,,"target",641,6.630
,,"beg",745,6.600
,,"prepare",3990,6.570
,,"action",858,6.450
,,"cause",959,6.380
,,"reason",2875,6.300
,,"figure",634,6.300
,,"justice",525,6.290
,,"preparation",1162,6.100
,,"condolence",311,6.030
,,"sue",416,6.010
,,"metaphor",418,6.000
,,"grieve",318,6.000
,,"long",363,5.980
,,"longing",374,5.940
,,"ratio",353,5.940
,,"trial",460,5.940
,,"sorrow",293,5.920
,,"account",678,5.920
,,"call",2872,5.890
,,"explanation",562,5.860
,,"accounting",419,5.850
,,"wish",348,5.820
,,"euphemism",279,5.820
,,"wait",3562,5.790
,,"grief",257,5.750
,,"death",336,5.680
,,"prison",365,5.640
,,"desire",629,5.640
,,"recover",249,5.620
,,"guilty",238,5.620
,,"retribution",223,5.530
,,"guilt",223,5.530
,,"weep",230,5.530
,,"manslaughter",212,5.510
,,"lament",210,5.470
,,"accountability",264,5.460
,,"stop",391,5.420
,,"destine",303,5.410
,,"culpable",199,5.400
,,"fault",191,5.280
,,"claim",417,5.260
,,"recovery",205,5.260
,,"charge",372,5.210
,,"penalty",304,5.090
,,"sorry",256,5.070
,,"word",393,5.060
,,"regret",159,5.040
,,"prosecute",173,5.040
,,"cure",260,5.010
death,"... until X",,125033,1.070
,,"live",7059,10.650
,,"remain",6254,10.210
,,"year",5347,9.970
,,"hold",4277,9.890
,,"reside",3098,9.610
,,"serve",2507,9.140
,,"position",1953,8.850
,,"home",1548,8.520
,,"continue",2465,8.450
,,"last",1723,8.280
,,"work",1288,8.150
,,"office",1169,8.140
,,"married",1083,8.130
,,"house",1109,8.120
,,"member",1040,8.050
,,"post",1004,7.980
,,"life",938,7.860
,,"time",1010,7.630
,,"business",765,7.590
,,"stay",885,7.560
,,"family",703,7.470
,,"president",688,7.460
,,"rule",551,7.150
,,"conception",537,7.120
,,"retain",542,7.120
,,"company",544,7.100
,,"capacity",508,7.020
,,"seat",501,7.000
,,"birth",498,7.000
,,"friend",472,6.930
,,"farm",465,6.900
,,"director",453,6.870
,,"work",465,6.830
,,"marry",398,6.680
,,"property",391,6.640
,,"church",378,6.600
,,"be",965,6.550
,,"mother",353,6.520
,,"active",359,6.510
,,"decade",342,6.460
,,"do",364,6.360
,,"teach",313,6.340
,,"role",316,6.330
,,"wife",305,6.310
,,"write",306,6.300
,,"residence",289,6.230
,,"reign",279,6.180
,,"1950",277,6.160
,,"farm",275,6.160
,,"maintain",271,6.110
,,"area",269,6.040
,,"fight",261,6.030
,,"community",252,6.030
,,"father",251,6.030
,,"day",321,6.010
,,"1960",249,6.010
,,"estate",247,6.000
,,"editor",247,6.000
,,"follow",244,5.970
,,"board",238,5.940
,,"power",238,5.930
,,"occupy",236,5.930
,,"keep",236,5.920
,,"retirement",225,5.870
,,"organization",212,5.780
,,"possession",211,5.780
,,"chairman",211,5.780
,,"farming",207,5.750
,,"marriage",205,5.730
,,"emeritus",204,5.730
,,"firm",203,5.720
,,"1920",201,5.700
,,"parent",200,5.690
,,"leader",198,5.680
,,"faithful",197,5.680
,,"husband",197,5.680
,,"school",207,5.670
,,"state",200,5.660
,,"practice",194,5.640
,,"law",191,5.620
,,"city",190,5.610
,,"county",188,5.610
,,"1930",187,5.600
,,"perform",185,5.580
,,"operate",192,5.570
,,"University",179,5.540
,,"1970",179,5.530
,,"practice",178,5.530
,,"child",181,5.520
,,"collect",177,5.520
,,"career",177,5.520
,,"century",183,5.510
,,"title",176,5.510
,,"County",173,5.480
,,"month",190,5.440
,,"affair",167,5.440
,,"land",168,5.430
,,"country",168,5.410
,,"1940",163,5.400
,,"partner",162,5.400
death,"X from ...",,120826,1.040
,,"cancer",11740,10.930
,,"cause",7437,10.550
,,"disease",10822,10.430
,,"COVID-19",5936,10.080
,,"overdose",2265,9.100
,,"virus",2742,9.080
,,"coronavirus",2156,8.990
,,"Covid-19",1485,8.510
,,"starvation",1245,8.290
,,"AIDS",1167,8.220
,,"attack",2053,8.190
,,"accident",1304,8.060
,,"pneumonia",999,7.980
,,"infection",1294,7.970
,,"flu",1003,7.960
,,"poisoning",891,7.780
,,"Above",826,7.750
,,"malaria",808,7.700
,,"illness",1159,7.670
,,"stroke",842,7.650
,,"failure",1035,7.640
,,"tuberculosis",754,7.590
,,"suicide",735,7.590
,,"complication",791,7.550
,,"wound",841,7.340
,,"influenza",602,7.300
,,"COVID",598,7.250
,,"violence",704,7.200
,,"pollution",605,7.150
,,"cholera",534,7.150
,,"Covid",536,7.120
,,"fever",523,7.010
,,"drug",565,6.970
,,"exposure",668,6.940
,,"injury",995,6.870
,,"opioid",424,6.820
,,"vaccine",429,6.710
,,"abortion",405,6.690
,,"pandemic",549,6.650
,,"crash",392,6.550
,,"measles",339,6.490
,,"terrorism",333,6.400
,,"HIV",320,6.370
,,"leukemia",310,6.350
,,"sky",476,6.350
,,"condition",451,6.270
,,"hunger",313,6.270
,,"window",549,6.160
,,"heroin",265,6.140
,,"overwork",263,6.140
,,"abuse",333,6.120
,,"fall",324,6.120
,,"fire",410,6.110
,,"sepsis",255,6.090
,,"balcony",305,6.080
,,"malnutrition",267,6.080
,,"strike",267,6.070
,,"diabetes",267,6.030
,,"plague",250,6.030
,,"smallpox",238,5.990
,,"smoking",251,5.970
,,"arrest",254,5.960
,,"outbreak",245,5.930
,,"TB",224,5.890
,,"asthma",229,5.860
,,"bite",228,5.850
,,"dehydration",216,5.830
,,"epidemic",207,5.750
,,"floor",370,5.750
,,"war",332,5.740
,,"CVD",194,5.710
,,"use",394,5.690
,,"case",337,5.690
,,"famine",191,5.650
,,"firearm",188,5.640
,,"mesothelioma",187,5.640
,,"hemorrhage",179,5.580
,,"lack",278,5.560
,,"consumption",190,5.560
,,"alcohol",194,5.530
,,"disaster",216,5.530
,,"diarrhea",174,5.520
,,"shock",200,5.500
,,"covid",169,5.500
,,"rabies",166,5.480
,,"cliff",173,5.430
,,"cirrhosis",159,5.420
,,"roof",202,5.410
,,"conflict",192,5.410
,,"melanoma",158,5.400
,,"cold",183,5.400
,,"hypothermia",155,5.370
,,"suffocation",153,5.360
,,"effect",245,5.330
,,"Ebola",150,5.320
,,"CHD",148,5.310
,,"cut",173,5.310
,,"tumor",155,5.290
,,"covid-19",146,5.290
,,"bleeding",146,5.270
death,"... with X",,116973,1.010
,,"brush",4259,9.880
,,"threaten",4035,9.480
,,"punish",1835,8.830
,,"end",7021,8.660
,,"extinct",1101,8.250
,,"term",2241,8.160
,,"punishable",983,8.030
,,"case",2563,7.670
,,"cope",3156,7.610
,,"connection",4983,7.450
,,"fascination",836,7.220
,,"obsession",903,7.170
,,"covenant",613,7.160
,,"end",868,7.080
,,"preoccupation",585,7.080
,,"obsess",923,7.010
,,"face",1978,6.890
,,"dice",402,6.800
,,"encounter",975,6.650
,,"cease",354,6.600
,,"deal",8646,6.420
,,"flirt",425,6.380
,,"dance",378,6.320
,,"preoccupy",307,6.080
,,"associate",6826,6.050
,,"confrontation",343,5.970
,,"confront",424,5.900
,,"charge",977,5.890
,,"death",273,5.860
,,"lose",235,5.810
,,"deal",1732,5.810
,,"die",277,5.810
,,"terminate",214,5.780
,,"begin",1886,5.750
,,"grapple",356,5.700
,,"hospital",274,5.660
,,"appointment",312,5.650
,,"date",287,5.640
,,"COVID-19",177,5.590
,,"grip",236,5.560
,,"dance",264,5.550
,,"peace",290,5.540
,,"meet",1578,5.530
,,"coincide",587,5.520
,,"culminate",198,5.420
,,"country",524,5.420
,,"call",244,5.400
,,"rendezvous",156,5.370
,,"association",584,5.360
,,"loss",161,5.320
,,"open",369,5.310
,,"disappear",159,5.310
,,"dealing",188,5.290
,,"synonymous",253,5.280
,,"struggle",597,5.240
,,"conclude",315,5.220
,,"link",303,5.210
,,"struggle",259,5.180
,,"obsessed",133,5.060
,,"fascinate",148,5.040
,,"do",2913,5.010
death,"X on ...",,110541,0.950
,,"cross",10651,10.840
,,"Cross",1609,8.700
,,"Nile",1288,8.490
,,"battlefield",936,7.340
,,"certificate",457,6.640
,,"Calvary",333,6.570
,,"January",3129,6.530
,,"December",2986,6.480
,,"April",3583,6.470
,,"February",2639,6.450
,,"Dec.",591,6.440
,,"March",3543,6.410
,,"August",2804,6.380
,,"July",3310,6.370
,,"conscience",292,6.330
,,"June",3263,6.310
,,"May",3456,6.300
,,"Jan.",549,6.300
,,"Aug.",484,6.280
,,"voyage",378,6.230
,,"November",2634,6.210
,,"Feb.",475,6.160
,,"October",2700,6.130
,,"September",2599,6.100
,,"Nov.",489,6.050
,,"passage",255,5.970
,,"Sept.",446,5.900
,,"Oct.",453,5.890
,,"road",2063,5.890
,,"charge",641,5.860
,,"vomit",192,5.810
,,"spot",426,5.700
,,"street",1126,5.690
,,"Act",205,5.680
,,"gallows",177,5.680
,,"highway",362,5.640
,,"Service",176,5.510
,,"Rock",164,5.440
,,"roadway",174,5.420
,,"scale",805,5.400
,,"Legs",139,5.350
,,"Everest",138,5.290
,,"rock",258,5.210
,,"anyone",169,5.170
,,"scaffold",118,5.070
,,"Horse",116,5.070
,,"sea",164,5.010
death,"... before X",,84662,0.730
,,"year",15649,10.410
,,"month",8563,10.080
,,"week",6163,9.330
,,"day",9494,9.170
,,"time",2779,8.510
,,"write",1134,8.500
,,"moment",1157,8.460
,,"hour",2279,8.220
,,"complete",805,7.930
,,"life",666,7.780
,,"publish",580,7.690
,,"night",798,7.400
,,"film",423,7.310
,,"child",434,7.290
,,"make",546,7.200
,,"decade",397,6.970
,,"record",332,6.950
,,"little",323,6.830
,,"work",325,6.810
,,"say",305,6.560
,,"role",244,6.550
,,"right",368,6.480
,,"interview",229,6.430
,,"minute",491,6.360
,,"book",227,6.350
,,"do",392,6.350
,,"have",243,6.300
,,"father",200,6.260
,,"release",214,6.220
,,"occur",262,6.160
,,"appearance",207,6.140
,,"finish",198,6.140
,,"evening",200,6.120
,,"take",241,6.100
,,"album",174,6.050
,,"give",184,6.030
,,"be",601,6.030
,,"period",204,6.000
,,"second",201,5.970
,,"suffer",161,5.950
,,"die",234,5.880
,,"long",266,5.860
,,"son",149,5.830
,,"performance",150,5.820
,,"while",153,5.730
,,"word",133,5.640
,,"mother",130,5.630
,,"live",138,5.620
,,"project",130,5.580
,,"happen",171,5.570
,,"begin",146,5.500
,,"see",130,5.480
,,"fortnight",116,5.470
,,"torture",114,5.450
,,"film",112,5.420
,,"repent",107,5.360
,,"receive",108,5.260
,,"family",103,5.260
,,"man",103,5.240
,,"daughter",98,5.230
,,"deceased",96,5.210
,,"pain",96,5.200
,,"husband",95,5.190
,,"create",100,5.170
,,"suffering",92,5.150
,,"marriage",91,5.120
,,"novel",87,5.070
,,"person",91,5.060
,,"home",99,5.050
,,"will",86,5.050
,,"body",87,5.030
,,"more",91,5.020
,,"Jesus",86,5.020
,,"victim",84,5.010
death,"... by X",,81481,0.700
,,"punishable",10461,11.530
,,"sadden",2988,9.860
,,"punish",1883,9.150
,,"vacant",1034,8.650
,,"devastate",1404,8.600
,,"haunt",1073,8.020
,,"occasion",795,8.010
,,"cut",843,7.780
,,"spark",697,7.750
,,"vacate",532,7.560
,,"shock",682,7.540
,,"God",525,7.370
,,"terminate",500,7.340
,,"murder",450,7.240
,,"mar",542,7.220
,,"end",451,7.220
,,"dissolve",351,7.010
,,"shake",390,6.990
,,"overshadow",457,6.970
,,"trigger",747,6.950
,,"traumatize",334,6.930
,,"leave",760,6.900
,,"break",463,6.850
,,"prompt",473,6.810
,,"loss",333,6.770
,,"remove",525,6.770
,,"punishment",285,6.750
,,"void",267,6.720
,,"sin",278,6.710
,,"lose",425,6.680
,,"shatter",294,6.680
,,"call",602,6.650
,,"interrupt",491,6.610
,,"touch",440,6.570
,,"bereave",240,6.560
,,"upset",286,6.550
,,"cause",4188,6.400
,,"prevent",250,6.270
,,"rock",220,6.250
,,"affect",2255,6.240
,,"come",399,6.170
,,"necessitate",198,6.120
,,"short",180,6.070
,,"stun",206,6.050
,,"part",160,6.000
,,"mark",572,5.970
,,"anger",171,5.920
,,"life",249,5.900
,,"spur",178,5.840
,,"hurt",208,5.830
,,"death",591,5.800
,,"abate",140,5.800
,,"sustain",208,5.780
,,"orphan",143,5.780
,,"sever",134,5.730
,,"heartbroken",132,5.710
,,"separate",379,5.680
,,"grieve",127,5.650
,,"overtake",155,5.620
,,"save",249,5.590
,,"Christ",132,5.590
,,"outrage",134,5.560
,,"move",271,5.560
,,"tear",151,5.560
,,"enrage",121,5.540
,,"follow",2908,5.520
,,"extinguish",121,5.520
,,"disturb",174,5.510
,,"traumatise",115,5.480
,,"distraught",109,5.430
,,"snatch",108,5.400
,,"horrify",118,5.390
,,"bring",354,5.360
,,"precipitate",113,5.360
,,"accomplish",156,5.340
,,"inspire",1090,5.310
,,"impact",338,5.310
,,"trouble",135,5.310
,,"die",147,5.280
,,"end",106,5.230
,,"weaken",118,5.200
,,"redeem",100,5.190
,,"relieve",105,5.180
,,"shadow",92,5.130
,,"threaten",213,5.120
,,"untouched",109,5.110
,,"distressed",90,5.110
,,"diminish",93,5.040
,,"fascinate",177,5.030
,,"world",147,5.030
,,"confront",135,5.020
,,"silence",88,5.010
death,"... on X",,70103,0.600
,,"resolution",4424,10.300
,,"extinct",1882,9.720
,,"succeed",1235,8.760
,,"condolence",971,8.720
,,"meditation",1007,8.130
,,"estate",729,8.110
,,"payable",703,7.990
,,"elegy",531,7.940
,,"family",784,7.330
,,"statistic",526,7.120
,,"poem",348,7.040
,,"throne",292,7.040
,,"transfer",276,6.800
,,"statement",885,6.600
,,"meditate",303,6.600
,,"sympathy",209,6.560
,,"report",2097,6.480
,,"datum",1648,6.480
,,"property",374,6.380
,,"reflection",585,6.330
,,"baronetcy",169,6.300
,,"assure",167,6.260
,,"report",1355,6.200
,,"lament",150,6.120
,,"inherit",147,6.090
,,"Ode",147,6.070
,,"cease",150,6.030
,,"figure",258,5.990
,,"asset",168,5.960
,,"monody",133,5.950
,,"bring",363,5.940
,,"inquest",134,5.940
,,"terminate",152,5.920
,,"dwell",214,5.910
,,"rumination",129,5.830
,,"verse",127,5.770
,,"pay",272,5.720
,,"arise",135,5.650
,,"reflect",802,5.640
,,"dormant",106,5.620
,,"IHT",104,5.590
,,"thought",462,5.580
,,"benefit",123,5.440
,,"sum",100,5.440
,,"sermon",114,5.410
,,"explode",113,5.410
,,"fixate",124,5.400
,,"transfer",94,5.350
,,"king",94,5.280
,,"fixation",91,5.260
,,"investigation",120,5.260
,,"story",270,5.240
,,"vacant",82,5.230
,,"title",157,5.230
,,"reporting",111,5.190
,,"grief",80,5.180
,,"beneficiary",79,5.150
,,"perspective",416,5.130
,,"spouse",77,5.130
,,"comment",638,5.110
,,"heir",74,5.100
,,"abate",72,5.070
,,"article",677,5.060
,,"bend",82,5.010
,,"consequent",70,5.010
death,"... about X",,66809,0.570
,,"bring",3378,8.080
,,"song",658,7.390
,,"poem",428,7.260
,,"hear",2055,7.230
,,"news",762,7.140
,,"hearing",457,7.100
,,"truth",904,7.010
,,"sad",271,6.930
,,"report",486,6.820
,,"thought",520,6.810
,,"feeling",454,6.740
,,"anxiety",288,6.710
,,"child",306,6.570
,,"theory",286,6.440
,,"story",1523,6.400
,,"conversation",566,6.390
,,"fear",233,6.350
,,"belief",287,6.310
,,"think",3663,6.250
,,"joke",187,6.230
,,"write",1571,6.190
,,"upset",195,6.190
,,"tell",337,6.170
,,"talk",5729,6.120
,,"joke",216,6.120
,,"sing",181,6.110
,,"article",758,6.090
,,"rumor",172,6.050
,,"book",593,6.050
,,"read",779,6.030
,,"dream",160,6.000
,,"lie",279,5.920
,,"speak",883,5.910
,,"statement",326,5.860
,,"answer",142,5.820
,,"detail",654,5.810
,,"feel",367,5.810
,,"film",271,5.780
,,"inform",246,5.730
,,"statistic",130,5.680
,,"sorry",133,5.670
,,"report",132,5.660
,,"talk",970,5.640
,,"attitude",146,5.640
,,"guilty",112,5.640
,,"dream",134,5.590
,,"family",117,5.580
,,"rumour",103,5.550
,,"speculation",129,5.510
,,"suspicious",95,5.460
,,"be",1758,5.450
,,"cause",88,5.420
,,"piece",114,5.350
,,"angry",101,5.350
,,"headline",90,5.350
,,"play",105,5.340
,,"denial",90,5.340
,,"teaching",106,5.300
,,"know",1449,5.290
,,"nothing",272,5.290
,,"movie",142,5.290
,,"question",1036,5.280
,,"word",178,5.260
,,"question",100,5.250
,,"discussion",356,5.240
,,"post",188,5.230
,,"tweet",105,5.230
,,"worry",950,5.220
,,"medium",91,5.220
,,"learn",1462,5.210
,,"say",698,5.180
,,"message",132,5.180
,,"sadness",75,5.180
,,"idea",259,5.160
,,"suspicion",79,5.120
,,"lot",255,5.120
,,"claim",137,5.120
,,"guilt",73,5.110
,,"mystery",74,5.100
,,"thinking",125,5.100
,,"reading",107,5.070
,,"lyric",73,5.070
,,"fantasize",77,5.070
,,"anything",292,5.040
,,"datum",158,5.020
death,"X at ...",,63749,0.550
,,"hand",13632,9.360
,,"age",11993,8.510
,,"funeral",811,7.990
,,"sea",1493,7.560
,,"Battle",598,7.260
,,"Calvary",232,6.790
,,"Auschwitz",248,6.780
,,"year",624,6.650
,,"battle",311,6.560
,,"day",329,6.050
,,"Age",136,6.000
,,"prison",219,5.980
,,"facility",497,5.820
,,"hospital",590,5.780
,,"camp",298,5.620
,,"homebirth",90,5.520
,,"jail",125,5.510
,,"bay",213,5.480
,,"stake",387,5.470
,,"turn",218,5.420
,,"cross",92,5.410
,,"residence",169,5.320
,,"month",163,5.280
,,"border",192,5.240
,,"birth",192,5.160
,,"Sea",97,5.140
,,"Hands",66,5.070
,,"Falls",85,5.060
,,"Hospital",327,5.040
death,"X for ...",,62499,0.540
,,"murder",2549,8.710
,,"adultery",690,8.380
,,"treason",628,7.950
,,"sin",1432,7.920
,,"blasphemy",437,7.760
,,"crime",1861,7.710
,,"apostasy",363,7.520
,,"birth",314,6.770
,,"faith",341,6.740
,,"rape",259,6.670
,,"man",2100,6.550
,,"million",378,6.440
,,"male",289,6.440
,,"total",421,6.400
,,"killing",235,6.400
,,"Americans",496,6.390
,,"sake",967,6.360
,,"belief",218,6.140
,,"witchcraft",140,6.120
,,"heresy",139,6.090
,,"sinner",149,6.080
,,"offence",222,5.860
,,"infant",196,5.850
,,"slaying",113,5.840
,,"patient",1284,5.710
,,"death",336,5.680
,,"teen",183,5.630
,,"woman",1454,5.620
,,"robbery",117,5.600
,,"amusement",111,5.590
,,"teenager",139,5.590
,,"cause",373,5.540
,,"Christ",171,5.530
,,"salvation",163,5.530
,,"adolescent",114,5.500
,,"offense",186,5.450
,,"animal",289,5.400
,,"involvement",156,5.370
,,"mankind",117,5.330
,,"conviction",101,5.290
,,"desertion",76,5.260
,,"victim",260,5.230
,,"mother",210,5.230
,,"soldier",141,5.230
,,"thousand",215,5.220
,,"disobedience",79,5.210
,,"want",89,5.190
,,"baby",241,5.180
,,"child",1932,5.140
,,"age",424,5.120
,,"apostate",67,5.120
,,"kidnapping",73,5.120
,,"transgression",75,5.110
,,"entertainment",140,5.100
,,"eternity",108,5.100
,,"believer",87,5.060
,,"Allah",69,5.040
death,"X to ...",,58234,0.500
,,"Arabs",663,8.420
,,"dictator",612,8.320
,,"America",3847,8.300
,,"Jews",737,7.930
,,"Israel",1612,7.740
,,"sin",568,7.700
,,"Daleks",351,7.610
,,"Smoochy",345,7.590
,,"infidel",318,7.450
,,"Arab",330,7.420
,,"self",813,7.400
,,"jew",376,7.200
,,"enemy",575,7.180
,,"traitor",257,7.150
,,"Spies",232,7.010
,,"immortality",218,6.800
,,"life",4306,6.630
,,"hometown",246,6.470
,,"resurrection",174,6.410
,,"Life",247,6.350
